x	y	xlabel	ylabel	val	tenders	orders
47	46	I. Municipalidad De Coquimbo	Luis Alexis Contreras Cid	0		
48	46	I. Municipalidad De Coronel	Luis Alexis Contreras Cid	0		
49	46	I. Municipalidad De Independencia	Luis Alexis Contreras Cid	0		
50	46	I. Municipalidad De La Pintana	Luis Alexis Contreras Cid	0		
51	46	I. Municipalidad De Puerto Varas	Luis Alexis Contreras Cid	0		
52	46	I. Municipalidad De Talagante	Luis Alexis Contreras Cid	0		
53	46	I. Municipalidad De Talca	Luis Alexis Contreras Cid	0		
54	46	I. Municipalidad Pozo Almonte	Luis Alexis Contreras Cid	0		
55	46	I.Municipalidad De Concepcion	Luis Alexis Contreras Cid	0		
56	46	I.Municipalidad De Concon	Luis Alexis Contreras Cid	0		
57	46	I.Municipalidad De Mostazal	Luis Alexis Contreras Cid	0		
58	46	I.Municipalidad De Viña Del Mar	Luis Alexis Contreras Cid	0		
59	46	Ilustre Municipalidad  De Sagrada Familia	Luis Alexis Contreras Cid	0		
60	46	Ilustre Municipalidad De Angol	Luis Alexis Contreras Cid	0		
61	46	Ilustre Municipalidad De Bulnes	Luis Alexis Contreras Cid	0		
62	46	Ilustre Municipalidad De Cabildo	Luis Alexis Contreras Cid	0		
63	46	Ilustre Municipalidad De Calbuco	Luis Alexis Contreras Cid	0		
64	46	Ilustre Municipalidad De Canela	Luis Alexis Contreras Cid	0		
65	46	Ilustre Municipalidad De Catemu	Luis Alexis Contreras Cid	0		
66	46	Ilustre Municipalidad De Cauquenes	Luis Alexis Contreras Cid	0		
67	46	Ilustre Municipalidad De Cerrillos	Luis Alexis Contreras Cid	0		
68	46	Ilustre Municipalidad De Cobquecura	Luis Alexis Contreras Cid	0		
69	46	Ilustre Municipalidad De Colbún	Luis Alexis Contreras Cid	1436	4171-2638-SE14;4171-2641-SE14;4171-2632-SE14;4171-86-LE12	4171-2638-SE14;4171-2641-SE14;4171-2632-SE14;4171-2620-SE14
70	46	Ilustre Municipalidad De Collipulli	Luis Alexis Contreras Cid	0		
71	46	Ilustre Municipalidad De Curanilahue	Luis Alexis Contreras Cid	0		
72	46	Ilustre Municipalidad De Curarrehue	Luis Alexis Contreras Cid	0		
73	46	Ilustre Municipalidad De Diego De Almagro	Luis Alexis Contreras Cid	0		
74	46	Ilustre Municipalidad De El Bosque	Luis Alexis Contreras Cid	0		
75	46	Ilustre Municipalidad De El Carmen	Luis Alexis Contreras Cid	0		
76	46	Ilustre Municipalidad De Ercilla	Luis Alexis Contreras Cid	0		
77	46	Ilustre Municipalidad De Florida	Luis Alexis Contreras Cid	0		
78	46	Ilustre Municipalidad De Freire	Luis Alexis Contreras Cid	0		
79	46	Ilustre Municipalidad De Fresia	Luis Alexis Contreras Cid	0		
80	46	Ilustre Municipalidad De Futaleufu	Luis Alexis Contreras Cid	0		
81	46	Ilustre Municipalidad De Graneros	Luis Alexis Contreras Cid	0		
82	46	Ilustre Municipalidad De Guaitecas	Luis Alexis Contreras Cid	0		
83	46	Ilustre Municipalidad De La Calera	Luis Alexis Contreras Cid	0		
84	46	Ilustre Municipalidad De La Cisterna	Luis Alexis Contreras Cid	0		
85	46	Ilustre Municipalidad De La Granja	Luis Alexis Contreras Cid	0		
86	46	Ilustre Municipalidad De La Serena	Luis Alexis Contreras Cid	0		
87	46	Ilustre Municipalidad De Lanco	Luis Alexis Contreras Cid	0		
88	46	Ilustre Municipalidad De Linares	Luis Alexis Contreras Cid	0		
89	46	Ilustre Municipalidad De Litueche	Luis Alexis Contreras Cid	0		
90	46	Ilustre Municipalidad De Longavi	Luis Alexis Contreras Cid	0		
91	46	Ilustre Municipalidad De Los Vilos	Luis Alexis Contreras Cid	0		
92	46	Ilustre Municipalidad De Lumaco	Luis Alexis Contreras Cid	0		
93	46	Ilustre Municipalidad De Molina 	Luis Alexis Contreras Cid	0		
94	46	Ilustre Municipalidad De Mulchen	Luis Alexis Contreras Cid	0		
95	46	Ilustre Municipalidad De Nacimiento	Luis Alexis Contreras Cid	0		
96	46	Ilustre Municipalidad De Nancagua	Luis Alexis Contreras Cid	0		
97	46	Ilustre Municipalidad De Ñuñoa	Luis Alexis Contreras Cid	0		
98	46	Ilustre Municipalidad De Osorno	Luis Alexis Contreras Cid	0		
99	46	Ilustre Municipalidad De Padre Hurtado	Luis Alexis Contreras Cid	0		
100	46	Ilustre Municipalidad De Pelarco	Luis Alexis Contreras Cid	0		
101	46	Ilustre Municipalidad De Pemuco	Luis Alexis Contreras Cid	0		
102	46	Ilustre Municipalidad De Penco	Luis Alexis Contreras Cid	0		
103	46	Ilustre Municipalidad De Peralillo	Luis Alexis Contreras Cid	0		
104	46	Ilustre Municipalidad De Pichilemu	Luis Alexis Contreras Cid	0		
105	46	Ilustre Municipalidad De Pinto	Luis Alexis Contreras Cid	0		
106	46	Ilustre Municipalidad De Puchuncavi	Luis Alexis Contreras Cid	0		
107	46	Ilustre Municipalidad De Purén	Luis Alexis Contreras Cid	0		
108	46	Ilustre Municipalidad De Quilleco	Luis Alexis Contreras Cid	0		
109	46	Ilustre Municipalidad De Quillota	Luis Alexis Contreras Cid	0		
110	46	Ilustre Municipalidad De Ranquil	Luis Alexis Contreras Cid	0		
111	46	Ilustre Municipalidad De Recoleta	Luis Alexis Contreras Cid	0		
112	46	Ilustre Municipalidad De San Fabian	Luis Alexis Contreras Cid	0		
113	46	Ilustre Municipalidad De San Felipe	Luis Alexis Contreras Cid	0		
114	46	Ilustre Municipalidad De Santa Barbara	Luis Alexis Contreras Cid	0		
115	46	Ilustre Municipalidad De Santa Juana	Luis Alexis Contreras Cid	0		
116	46	Ilustre Municipalidad De Sierra Gorda	Luis Alexis Contreras Cid	0		
117	46	Ilustre Municipalidad De Taltal	Luis Alexis Contreras Cid	0		
118	46	Ilustre Municipalidad De Tierra Amarilla	Luis Alexis Contreras Cid	0		
119	46	Ilustre Municipalidad De Tirúa	Luis Alexis Contreras Cid	0		
120	46	Ilustre Municipalidad De Tolten	Luis Alexis Contreras Cid	0		
121	46	Ilustre Municipalidad De Victoria	Luis Alexis Contreras Cid	0		
122	46	Ilustre Municipalidad De Vilcún	Luis Alexis Contreras Cid	0		
123	46	Ilustre Municipalidad De Zapallar	Luis Alexis Contreras Cid	0		
124	46	Ilustre Municipalidad Isla De Maipo	Luis Alexis Contreras Cid	0		
125	46	Imunicipalidad De Nueva Imperial	Luis Alexis Contreras Cid	0		
126	46	Instituto De Normalización Previsional - Inp	Luis Alexis Contreras Cid	0		
127	46	Instituto Nacional De Deportes De Chile	Luis Alexis Contreras Cid	0		
128	46	Instituto Nacional Del Torax	Luis Alexis Contreras Cid	0		
129	46	Instituto Psiquiátrico Dr. José Horwitz Barak	Luis Alexis Contreras Cid	0		
130	46	Intendencia Iii Región, Atacama	Luis Alexis Contreras Cid	0		
131	46	Junaeb	Luis Alexis Contreras Cid	0		
132	46	Junta Nacional De Jardines Infantiles - Junji	Luis Alexis Contreras Cid	0		
133	46	Ministerio De Educación	Luis Alexis Contreras Cid	0		
134	46	Ministerio De Obras Publicas Dirección Gral. De Oopp	Luis Alexis Contreras Cid	0		
135	46	Ministerio De Salud - Minsal	Luis Alexis Contreras Cid	0		
136	46	Ministerio Publico	Luis Alexis Contreras Cid	0		
137	46	Mop - Dirección De Vialidad	Luis Alexis Contreras Cid	0		
138	46	Municipalidad De Alto Hospicio	Luis Alexis Contreras Cid	0		
139	46	Municipalidad De Chiguayante	Luis Alexis Contreras Cid	0		
140	46	Municipalidad De Conchalí	Luis Alexis Contreras Cid	0		
141	46	Municipalidad De Las Condes	Luis Alexis Contreras Cid	0		
142	46	Municipalidad De Lota	Luis Alexis Contreras Cid	0		
143	46	Municipalidad De Ovalle	Luis Alexis Contreras Cid	0		
144	46	Municipalidad De Padre Las Casas	Luis Alexis Contreras Cid	0		
145	46	Municipalidad De Portezuelo	Luis Alexis Contreras Cid	0		
146	46	Municipalidad De Pudahuel	Luis Alexis Contreras Cid	0		
147	46	Municipalidad De Puerto Montt	Luis Alexis Contreras Cid	0		
148	46	Municipalidad De Rio Hurtado	Luis Alexis Contreras Cid	0		
149	46	Municipalidad De San Carlos	Luis Alexis Contreras Cid	0		
150	46	Municipalidad De Santiago	Luis Alexis Contreras Cid	0		
151	46	Municipalidad De Tucapel	Luis Alexis Contreras Cid	0		
152	46	Presidencia De La República	Luis Alexis Contreras Cid	0		
153	46	Servicio Agrícola Y Ganadero	Luis Alexis Contreras Cid	0		
154	46	Servicio De Cooperación Técnica - Sercotec	Luis Alexis Contreras Cid	0		
155	46	Servicio De Salud Arica	Luis Alexis Contreras Cid	0		
156	46	Servicio De Salud Atacama	Luis Alexis Contreras Cid	0		
157	46	Servicio De Salud Bio Bio	Luis Alexis Contreras Cid	0		
158	46	Servicio De Salud Chiloé	Luis Alexis Contreras Cid	0		
159	46	Servicio De Salud Metropolitano Sur	Luis Alexis Contreras Cid	0		
160	46	Servicio De Salud Nuble	Luis Alexis Contreras Cid	0		
161	46	Servicio De Salud Ohiggins	Luis Alexis Contreras Cid	0		
162	46	Servicio De Salud Osorno	Luis Alexis Contreras Cid	0		
163	46	Servicio De Salud Valparaíso San Antonio	Luis Alexis Contreras Cid	0		
164	46	Servicio Médico Legal	Luis Alexis Contreras Cid	0		
165	46	Servicio Nacional De Capacitación Y Empleo	Luis Alexis Contreras Cid	0		
166	46	Servicio Nacional De Menores	Luis Alexis Contreras Cid	0		
167	46	Servicio Nacional Para La Prevención Y Rehabilitación Del Consumo De Drogras Y Alcohol	Luis Alexis Contreras Cid	0		
168	46	Servicio Salud Aconcagua	Luis Alexis Contreras Cid	0		
169	46	Serviu Viii Región	Luis Alexis Contreras Cid	0		
170	46	Subsecretaría De Hacienda	Luis Alexis Contreras Cid	0		
171	46	Subsecretaría De Prevención Del Delito	Luis Alexis Contreras Cid	0		
172	46	Subsecretaría De Previsión Social	Luis Alexis Contreras Cid	0		
173	46	Subsecretaría De Transportes	Luis Alexis Contreras Cid	0		
174	46	Superintendencia De Salud	Luis Alexis Contreras Cid	0		
175	46	Superintendencia Del Medio Ambiente	Luis Alexis Contreras Cid	0		
176	46	Universidad De Antofagasta	Luis Alexis Contreras Cid	0		
177	46	Universidad De Atacama	Luis Alexis Contreras Cid	0		
178	46	Universidad De Chile	Luis Alexis Contreras Cid	0		
179	46	Universidad De Los Lagos	Luis Alexis Contreras Cid	0		
180	46	Universidad Tecnológica Metropolitana	Luis Alexis Contreras Cid	0		
1	47	Armada De Chile	Luis Andres Muñoz Morales	0		
2	47	Carabineros De Chile	Luis Andres Muñoz Morales	0		
3	47	Centro Asistencial Norte De Antofagasta	Luis Andres Muñoz Morales	0		
4	47	Complejo Asistencial Dr. Victor Ríos Ruíz	Luis Andres Muñoz Morales	0		
5	47	Comprador	Luis Andres Muñoz Morales	0		
6	47	Consejo De Defensa Del Estado	Luis Andres Muñoz Morales	0		
7	47	Consejo Nacional De La Cultura Y Las Artes	Luis Andres Muñoz Morales	0		
8	47	Corporacion Administrativa Del Poder Judicial	Luis Andres Muñoz Morales	0		
9	47	Corporación Nacional De Desarrollo Indígena - Conadi	Luis Andres Muñoz Morales	0		
10	47	Corporación Nacional Forestal - Conaf	Luis Andres Muñoz Morales	0		
11	47	Defensoría Penal Pública	Luis Andres Muñoz Morales	0		
12	47	Dirección De Aeropuertos - Moptt	Luis Andres Muñoz Morales	0		
13	47	Dirección De Arquitectura - Mop	Luis Andres Muñoz Morales	0		
14	47	Dirección De Bibliotecas, Archivos Y Museos	Luis Andres Muñoz Morales	0		
15	47	Dirección De Obras Hidráulicas - Moptt	Luis Andres Muñoz Morales	0		
16	47	Dirección De Planeamiento - Moptt	Luis Andres Muñoz Morales	0		
17	47	Dirección Del Trabajo	Luis Andres Muñoz Morales	0		
18	47	Ejército De Chile	Luis Andres Muñoz Morales	0		
19	47	Fondo De Solidaridad E Inversión Social - Fosis	Luis Andres Muñoz Morales	0		
20	47	Fondo Nacional De Salud - Fonasa	Luis Andres Muñoz Morales	0		
21	47	Fuerza Aérea De Chile	Luis Andres Muñoz Morales	0		
22	47	Gendarmería De Chile	Luis Andres Muñoz Morales	0		
23	47	Gobernación Provincial De Huasco	Luis Andres Muñoz Morales	0		
24	47	Gobernación Provincial De Linares	Luis Andres Muñoz Morales	0		
25	47	Gobernación Provincial De Malleco	Luis Andres Muñoz Morales	0		
26	47	Gobernación Provincial De Talca	Luis Andres Muñoz Morales	0		
27	47	Hospital  Lonquimay	Luis Andres Muñoz Morales	0		
28	47	Hospital Angol	Luis Andres Muñoz Morales	0		
29	47	Hospital Carlos Cisternas De Calama	Luis Andres Muñoz Morales	0		
30	47	Hospital Contulmo	Luis Andres Muñoz Morales	0		
31	47	Hospital Curanilahue	Luis Andres Muñoz Morales	0		
32	47	Hospital De Chimbarongo	Luis Andres Muñoz Morales	0		
33	47	Hospital De Purén	Luis Andres Muñoz Morales	0		
34	47	Hospital Dr. Abraham Godoy Peña	Luis Andres Muñoz Morales	0		
35	47	Hospital Dr. Exequiel González Cortes	Luis Andres Muñoz Morales	0		
36	47	Hospital Ovalle	Luis Andres Muñoz Morales	0		
37	47	Hospital Padre Alberto Hurtado	Luis Andres Muñoz Morales	0		
38	47	Hospital Pedro Morales C.	Luis Andres Muñoz Morales	0		
39	47	Hospital Quilpué	Luis Andres Muñoz Morales	0		
40	47	Hospital Regional Rancagua - Hrr	Luis Andres Muñoz Morales	0		
41	47	Hospital Río Bueno	Luis Andres Muñoz Morales	0		
42	47	Hospital Santa Filomena De Graneros	Luis Andres Muñoz Morales	0		
43	47	Hospital Valdivia	Luis Andres Muñoz Morales	0		
44	47	Hospital Vicuña	Luis Andres Muñoz Morales	0		
45	47	I.  Municipalidad Curaco  De Velez	Luis Andres Muñoz Morales	0		
46	47	I. Municipalidad De Chillán	Luis Andres Muñoz Morales	0		
47	47	I. Municipalidad De Coquimbo	Luis Andres Muñoz Morales	0		
48	47	I. Municipalidad De Coronel	Luis Andres Muñoz Morales	0		
49	47	I. Municipalidad De Independencia	Luis Andres Muñoz Morales	0		
50	47	I. Municipalidad De La Pintana	Luis Andres Muñoz Morales	0		
51	47	I. Municipalidad De Puerto Varas	Luis Andres Muñoz Morales	0		
52	47	I. Municipalidad De Talagante	Luis Andres Muñoz Morales	0		
53	47	I. Municipalidad De Talca	Luis Andres Muñoz Morales	0		
54	47	I. Municipalidad Pozo Almonte	Luis Andres Muñoz Morales	0		
55	47	I.Municipalidad De Concepcion	Luis Andres Muñoz Morales	0		
56	47	I.Municipalidad De Concon	Luis Andres Muñoz Morales	0		
57	47	I.Municipalidad De Mostazal	Luis Andres Muñoz Morales	0		
58	47	I.Municipalidad De Viña Del Mar	Luis Andres Muñoz Morales	0		
59	47	Ilustre Municipalidad  De Sagrada Familia	Luis Andres Muñoz Morales	0		
60	47	Ilustre Municipalidad De Angol	Luis Andres Muñoz Morales	0		
61	47	Ilustre Municipalidad De Bulnes	Luis Andres Muñoz Morales	0		
62	47	Ilustre Municipalidad De Cabildo	Luis Andres Muñoz Morales	0		
63	47	Ilustre Municipalidad De Calbuco	Luis Andres Muñoz Morales	0		
64	47	Ilustre Municipalidad De Canela	Luis Andres Muñoz Morales	0		
65	47	Ilustre Municipalidad De Catemu	Luis Andres Muñoz Morales	0		
66	47	Ilustre Municipalidad De Cauquenes	Luis Andres Muñoz Morales	0		
67	47	Ilustre Municipalidad De Cerrillos	Luis Andres Muñoz Morales	0		
68	47	Ilustre Municipalidad De Cobquecura	Luis Andres Muñoz Morales	0		
69	47	Ilustre Municipalidad De Colbún	Luis Andres Muñoz Morales	0		
70	47	Ilustre Municipalidad De Collipulli	Luis Andres Muñoz Morales	0		
71	47	Ilustre Municipalidad De Curanilahue	Luis Andres Muñoz Morales	0		
72	47	Ilustre Municipalidad De Curarrehue	Luis Andres Muñoz Morales	0		
73	47	Ilustre Municipalidad De Diego De Almagro	Luis Andres Muñoz Morales	0		
74	47	Ilustre Municipalidad De El Bosque	Luis Andres Muñoz Morales	0		
75	47	Ilustre Municipalidad De El Carmen	Luis Andres Muñoz Morales	0		
76	47	Ilustre Municipalidad De Ercilla	Luis Andres Muñoz Morales	0		
77	47	Ilustre Municipalidad De Florida	Luis Andres Muñoz Morales	0		
78	47	Ilustre Municipalidad De Freire	Luis Andres Muñoz Morales	0		
79	47	Ilustre Municipalidad De Fresia	Luis Andres Muñoz Morales	0		
80	47	Ilustre Municipalidad De Futaleufu	Luis Andres Muñoz Morales	0		
81	47	Ilustre Municipalidad De Graneros	Luis Andres Muñoz Morales	0		
82	47	Ilustre Municipalidad De Guaitecas	Luis Andres Muñoz Morales	0		
83	47	Ilustre Municipalidad De La Calera	Luis Andres Muñoz Morales	0		
84	47	Ilustre Municipalidad De La Cisterna	Luis Andres Muñoz Morales	0		
85	47	Ilustre Municipalidad De La Granja	Luis Andres Muñoz Morales	0		
86	47	Ilustre Municipalidad De La Serena	Luis Andres Muñoz Morales	0		
87	47	Ilustre Municipalidad De Lanco	Luis Andres Muñoz Morales	0		
88	47	Ilustre Municipalidad De Linares	Luis Andres Muñoz Morales	0		
89	47	Ilustre Municipalidad De Litueche	Luis Andres Muñoz Morales	0		
90	47	Ilustre Municipalidad De Longavi	Luis Andres Muñoz Morales	3471	4088-6-LE14	4088-1569-SE14
91	47	Ilustre Municipalidad De Los Vilos	Luis Andres Muñoz Morales	0		
92	47	Ilustre Municipalidad De Lumaco	Luis Andres Muñoz Morales	0		
93	47	Ilustre Municipalidad De Molina 	Luis Andres Muñoz Morales	0		
94	47	Ilustre Municipalidad De Mulchen	Luis Andres Muñoz Morales	0		
95	47	Ilustre Municipalidad De Nacimiento	Luis Andres Muñoz Morales	0		
96	47	Ilustre Municipalidad De Nancagua	Luis Andres Muñoz Morales	0		
97	47	Ilustre Municipalidad De Ñuñoa	Luis Andres Muñoz Morales	0		
98	47	Ilustre Municipalidad De Osorno	Luis Andres Muñoz Morales	0		
99	47	Ilustre Municipalidad De Padre Hurtado	Luis Andres Muñoz Morales	0		
100	47	Ilustre Municipalidad De Pelarco	Luis Andres Muñoz Morales	0		
101	47	Ilustre Municipalidad De Pemuco	Luis Andres Muñoz Morales	0		
102	47	Ilustre Municipalidad De Penco	Luis Andres Muñoz Morales	0		
103	47	Ilustre Municipalidad De Peralillo	Luis Andres Muñoz Morales	0		
104	47	Ilustre Municipalidad De Pichilemu	Luis Andres Muñoz Morales	0		
105	47	Ilustre Municipalidad De Pinto	Luis Andres Muñoz Morales	0		
106	47	Ilustre Municipalidad De Puchuncavi	Luis Andres Muñoz Morales	0		
107	47	Ilustre Municipalidad De Purén	Luis Andres Muñoz Morales	0		
108	47	Ilustre Municipalidad De Quilleco	Luis Andres Muñoz Morales	0		
109	47	Ilustre Municipalidad De Quillota	Luis Andres Muñoz Morales	0		
110	47	Ilustre Municipalidad De Ranquil	Luis Andres Muñoz Morales	0		
111	47	Ilustre Municipalidad De Recoleta	Luis Andres Muñoz Morales	0		
112	47	Ilustre Municipalidad De San Fabian	Luis Andres Muñoz Morales	0		
113	47	Ilustre Municipalidad De San Felipe	Luis Andres Muñoz Morales	0		
114	47	Ilustre Municipalidad De Santa Barbara	Luis Andres Muñoz Morales	0		
115	47	Ilustre Municipalidad De Santa Juana	Luis Andres Muñoz Morales	0		
116	47	Ilustre Municipalidad De Sierra Gorda	Luis Andres Muñoz Morales	0		
117	47	Ilustre Municipalidad De Taltal	Luis Andres Muñoz Morales	0		
118	47	Ilustre Municipalidad De Tierra Amarilla	Luis Andres Muñoz Morales	0		
119	47	Ilustre Municipalidad De Tirúa	Luis Andres Muñoz Morales	0		
120	47	Ilustre Municipalidad De Tolten	Luis Andres Muñoz Morales	0		
121	47	Ilustre Municipalidad De Victoria	Luis Andres Muñoz Morales	0		
122	47	Ilustre Municipalidad De Vilcún	Luis Andres Muñoz Morales	0		
123	47	Ilustre Municipalidad De Zapallar	Luis Andres Muñoz Morales	0		
124	47	Ilustre Municipalidad Isla De Maipo	Luis Andres Muñoz Morales	0		
125	47	Imunicipalidad De Nueva Imperial	Luis Andres Muñoz Morales	0		
126	47	Instituto De Normalización Previsional - Inp	Luis Andres Muñoz Morales	0		
127	47	Instituto Nacional De Deportes De Chile	Luis Andres Muñoz Morales	0		
128	47	Instituto Nacional Del Torax	Luis Andres Muñoz Morales	0		
129	47	Instituto Psiquiátrico Dr. José Horwitz Barak	Luis Andres Muñoz Morales	0		
130	47	Intendencia Iii Región, Atacama	Luis Andres Muñoz Morales	0		
131	47	Junaeb	Luis Andres Muñoz Morales	0		
132	47	Junta Nacional De Jardines Infantiles - Junji	Luis Andres Muñoz Morales	0		
133	47	Ministerio De Educación	Luis Andres Muñoz Morales	0		
134	47	Ministerio De Obras Publicas Dirección Gral. De Oopp	Luis Andres Muñoz Morales	0		
135	47	Ministerio De Salud - Minsal	Luis Andres Muñoz Morales	0		
136	47	Ministerio Publico	Luis Andres Muñoz Morales	0		
137	47	Mop - Dirección De Vialidad	Luis Andres Muñoz Morales	0		
138	47	Municipalidad De Alto Hospicio	Luis Andres Muñoz Morales	0		
139	47	Municipalidad De Chiguayante	Luis Andres Muñoz Morales	0		
140	47	Municipalidad De Conchalí	Luis Andres Muñoz Morales	0		
141	47	Municipalidad De Las Condes	Luis Andres Muñoz Morales	0		
142	47	Municipalidad De Lota	Luis Andres Muñoz Morales	0		
143	47	Municipalidad De Ovalle	Luis Andres Muñoz Morales	0		
144	47	Municipalidad De Padre Las Casas	Luis Andres Muñoz Morales	0		
145	47	Municipalidad De Portezuelo	Luis Andres Muñoz Morales	0		
146	47	Municipalidad De Pudahuel	Luis Andres Muñoz Morales	0		
147	47	Municipalidad De Puerto Montt	Luis Andres Muñoz Morales	0		
148	47	Municipalidad De Rio Hurtado	Luis Andres Muñoz Morales	0		
149	47	Municipalidad De San Carlos	Luis Andres Muñoz Morales	0		
150	47	Municipalidad De Santiago	Luis Andres Muñoz Morales	0		
151	47	Municipalidad De Tucapel	Luis Andres Muñoz Morales	0		
152	47	Presidencia De La República	Luis Andres Muñoz Morales	0		
153	47	Servicio Agrícola Y Ganadero	Luis Andres Muñoz Morales	0		
154	47	Servicio De Cooperación Técnica - Sercotec	Luis Andres Muñoz Morales	0		
155	47	Servicio De Salud Arica	Luis Andres Muñoz Morales	0		
156	47	Servicio De Salud Atacama	Luis Andres Muñoz Morales	0		
157	47	Servicio De Salud Bio Bio	Luis Andres Muñoz Morales	0		
158	47	Servicio De Salud Chiloé	Luis Andres Muñoz Morales	0		
159	47	Servicio De Salud Metropolitano Sur	Luis Andres Muñoz Morales	0		
160	47	Servicio De Salud Nuble	Luis Andres Muñoz Morales	0		
161	47	Servicio De Salud Ohiggins	Luis Andres Muñoz Morales	0		
162	47	Servicio De Salud Osorno	Luis Andres Muñoz Morales	0		
163	47	Servicio De Salud Valparaíso San Antonio	Luis Andres Muñoz Morales	0		
164	47	Servicio Médico Legal	Luis Andres Muñoz Morales	0		
165	47	Servicio Nacional De Capacitación Y Empleo	Luis Andres Muñoz Morales	0		
166	47	Servicio Nacional De Menores	Luis Andres Muñoz Morales	0		
167	47	Servicio Nacional Para La Prevención Y Rehabilitación Del Consumo De Drogras Y Alcohol	Luis Andres Muñoz Morales	0		
168	47	Servicio Salud Aconcagua	Luis Andres Muñoz Morales	0		
169	47	Serviu Viii Región	Luis Andres Muñoz Morales	0		
170	47	Subsecretaría De Hacienda	Luis Andres Muñoz Morales	0		
171	47	Subsecretaría De Prevención Del Delito	Luis Andres Muñoz Morales	0		
172	47	Subsecretaría De Previsión Social	Luis Andres Muñoz Morales	0		
173	47	Subsecretaría De Transportes	Luis Andres Muñoz Morales	0		
174	47	Superintendencia De Salud	Luis Andres Muñoz Morales	0		
175	47	Superintendencia Del Medio Ambiente	Luis Andres Muñoz Morales	0		
176	47	Universidad De Antofagasta	Luis Andres Muñoz Morales	0		
177	47	Universidad De Atacama	Luis Andres Muñoz Morales	0		
178	47	Universidad De Chile	Luis Andres Muñoz Morales	0		
179	47	Universidad De Los Lagos	Luis Andres Muñoz Morales	0		
180	47	Universidad Tecnológica Metropolitana	Luis Andres Muñoz Morales	0		
1	48	Armada De Chile	M&A Servicios Computacionales	0		
2	48	Carabineros De Chile	M&A Servicios Computacionales	0		
3	48	Centro Asistencial Norte De Antofagasta	M&A Servicios Computacionales	0		
4	48	Complejo Asistencial Dr. Victor Ríos Ruíz	M&A Servicios Computacionales	0		
5	48	Comprador	M&A Servicios Computacionales	0		
6	48	Consejo De Defensa Del Estado	M&A Servicios Computacionales	0		
7	48	Consejo Nacional De La Cultura Y Las Artes	M&A Servicios Computacionales	0		
8	48	Corporacion Administrativa Del Poder Judicial	M&A Servicios Computacionales	0		
9	48	Corporación Nacional De Desarrollo Indígena - Conadi	M&A Servicios Computacionales	0		
10	48	Corporación Nacional Forestal - Conaf	M&A Servicios Computacionales	0		
11	48	Defensoría Penal Pública	M&A Servicios Computacionales	0		
12	48	Dirección De Aeropuertos - Moptt	M&A Servicios Computacionales	0		
13	48	Dirección De Arquitectura - Mop	M&A Servicios Computacionales	0		
14	48	Dirección De Bibliotecas, Archivos Y Museos	M&A Servicios Computacionales	0		
15	48	Dirección De Obras Hidráulicas - Moptt	M&A Servicios Computacionales	0		
16	48	Dirección De Planeamiento - Moptt	M&A Servicios Computacionales	0		
17	48	Dirección Del Trabajo	M&A Servicios Computacionales	0		
18	48	Ejército De Chile	M&A Servicios Computacionales	0		
19	48	Fondo De Solidaridad E Inversión Social - Fosis	M&A Servicios Computacionales	0		
20	48	Fondo Nacional De Salud - Fonasa	M&A Servicios Computacionales	0		
21	48	Fuerza Aérea De Chile	M&A Servicios Computacionales	0		
22	48	Gendarmería De Chile	M&A Servicios Computacionales	0		
23	48	Gobernación Provincial De Huasco	M&A Servicios Computacionales	0		
24	48	Gobernación Provincial De Linares	M&A Servicios Computacionales	0		
25	48	Gobernación Provincial De Malleco	M&A Servicios Computacionales	0		
26	48	Gobernación Provincial De Talca	M&A Servicios Computacionales	0		
27	48	Hospital  Lonquimay	M&A Servicios Computacionales	0		
28	48	Hospital Angol	M&A Servicios Computacionales	0		
29	48	Hospital Carlos Cisternas De Calama	M&A Servicios Computacionales	0		
30	48	Hospital Contulmo	M&A Servicios Computacionales	0		
31	48	Hospital Curanilahue	M&A Servicios Computacionales	0		
32	48	Hospital De Chimbarongo	M&A Servicios Computacionales	0		
33	48	Hospital De Purén	M&A Servicios Computacionales	0		
34	48	Hospital Dr. Abraham Godoy Peña	M&A Servicios Computacionales	0		
35	48	Hospital Dr. Exequiel González Cortes	M&A Servicios Computacionales	0		
36	48	Hospital Ovalle	M&A Servicios Computacionales	0		
37	48	Hospital Padre Alberto Hurtado	M&A Servicios Computacionales	0		
38	48	Hospital Pedro Morales C.	M&A Servicios Computacionales	0		
39	48	Hospital Quilpué	M&A Servicios Computacionales	0		
40	48	Hospital Regional Rancagua - Hrr	M&A Servicios Computacionales	0		
41	48	Hospital Río Bueno	M&A Servicios Computacionales	0		
42	48	Hospital Santa Filomena De Graneros	M&A Servicios Computacionales	0		
43	48	Hospital Valdivia	M&A Servicios Computacionales	0		
44	48	Hospital Vicuña	M&A Servicios Computacionales	0		
45	48	I.  Municipalidad Curaco  De Velez	M&A Servicios Computacionales	0		
46	48	I. Municipalidad De Chillán	M&A Servicios Computacionales	0		
47	48	I. Municipalidad De Coquimbo	M&A Servicios Computacionales	0		
48	48	I. Municipalidad De Coronel	M&A Servicios Computacionales	0		
49	48	I. Municipalidad De Independencia	M&A Servicios Computacionales	0		
50	48	I. Municipalidad De La Pintana	M&A Servicios Computacionales	0		
51	48	I. Municipalidad De Puerto Varas	M&A Servicios Computacionales	0		
52	48	I. Municipalidad De Talagante	M&A Servicios Computacionales	0		
